Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
4237,Dee Brown\brownde01,SG,26,BOS,79,69,35.3,5.5,12.4,.447,1.6,4.1,.385,3.9,8.2,.478,.512,3.0,3.5,.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,2.3,15.6
4238,Mike Brown\brownmi01,C,31,MIN,27,0,7.9,0.4,1.5,.250,0.0,0.0,.000,0.4,1.4,.256,.250,0.6,1.0,.556,0.3,1.3,1.7,0.4,0.3,0.0,0.6,1.3,1.3
4239,P.J. Brown\brownpj01,C,25,NJN,80,63,30.8,3.2,7.1,.446,0.1,0.3,.167,3.1,6.8,.458,.449,1.7,2.6,.671,2.2,3.9,6.1,1.7,0.9,1.7,1.0,3.3,8.1
4240,Randy Brown\brownra02,PG,26,SAC,67,2,16.2,1.9,4.3,.432,0.2,0.7,.298,1.6,3.6,.458,.456,0.8,1.2,.671,0.4,1.3,1.6,2.0,1.5,0.3,1.2,2.3,4.7
4241,Mark Bryant\bryanma01,PF,29,POR,49,0,13.4,2.1,3.9,.526,0.0,0.0,.500,2.0,3.9,.526,.529,0.8,1.3,.651,1.1,2.2,3.3,0.6,0.4,0.3,0.8,2.2,5.0
4242,Jud Buechler\buechju01,SF,26,CHI,57,0,10.6,1.6,3.2,.492,0.3,0.8,.313,1.3,2.4,.556,.533,0.4,0.7,.564,0.6,1.1,1.7,0.9,0.4,0.2,0.5,1.1,3.8
4243,Scott Burrell\burresc01,SF,24,CHH,65,62,31.0,4.3,9.1,.467,1.5,3.6,.409,2.8,5.5,.506,.548,1.5,2.2,.694,1.5,4.2,5.7,2.5,1.2,0.6,1.3,2.9,11.5
4244,Willie Burton\burtowi01,SF,26,PHI,53,31,29.5,4.6,11.4,.401,2.0,5.2,.385,2.6,6.2,.414,.488,4.2,5.0,.824,0.9,2.2,3.1,1.8,0.6,0.4,2.3,3.2,15.3
4245,Mitchell Butler\butlemi02,SG,24,WSB,76,5,20.4,2.8,6.7,.421,0.6,1.9,.326,2.2,4.8,.458,.467,1.6,2.4,.665,0.6,1.7,2.2,1.2,0.8,0.1,1.4,2.0,7.9
4246,Michael Cage\cagemi01,C,33,CLE,82,21,24.9,2.2,4.1,.521,0.0,0.0,.000,2.2,4.1,.524,.521,0.6,1.1,.602,2.5,4.4,6.9,0.7,0.7,0.8,0.7,1.8,5.0
4247,Adrian Caldwell\caldwad01,PF,28,HOU,7,0,4.3,0.1,0.6,.250,0.0,0.0,,0.1,0.6,.250,.250,0.4,0.9,.500,0.1,1.3,1.4,0.0,0.1,0.0,0.1,0.9,0.7
4248,Elden Campbell\campbel01,PF,26,LAL,73,59,28.4,4.9,10.8,.459,0.0,0.0,.000,4.9,10.7,.459,.459,2.6,4.0,.666,2.3,3.8,6.1,1.3,0.9,1.8,1.3,3.4,12.5
4249,Tony Campbell\campbto01,SF,32,CLE,78,0,14.5,2.1,5.0,.411,0.2,0.5,.357,1.9,4.5,.417,.430,1.7,2.0,.830,0.8,1.2,2.0,0.9,0.4,0.1,0.8,1.6,6.0
4250,Antoine Carr\carran01,C,33,UTA,78,4,21.5,3.7,7.0,.531,0.0,0.1,.250,3.7,6.9,.533,.532,2.1,2.6,.821,1.0,2.4,3.4,0.9,0.3,0.9,1.1,3.2,9.6
4251,Bill Cartwright\cartwbi01,C,37,SEA,29,19,14.8,0.9,2.4,.391,0.0,0.0,,0.9,2.4,.391,.391,0.5,0.8,.625,0.9,2.1,3.0,0.3,0.2,0.1,0.6,2.4,2.4
4252,Sam Cassell\cassesa01,PG,25,HOU,82,1,23.0,3.1,7.2,.427,0.8,2.3,.330,2.3,4.9,.473,.480,2.6,3.1,.843,0.5,2.1,2.6,4.9,1.1,0.2,2.0,2.5,9.5
4253,Duane Causwell\causwdu01,C,26,SAC,58,24,14.1,1.3,2.5,.517,0.0,0.0,.000,1.3,2.5,.521,.517,1.0,1.7,.582,1.0,2.0,3.0,0.3,0.2,1.4,0.6,2.5,3.6
4254,Cedric Ceballos\cebalce01,SF,25,LAL,58,54,35.0,8.6,16.8,.509,1.0,2.5,.397,7.6,14.3,.528,.538,3.6,5.0,.716,2.9,5.1,8.0,1.8,1.0,0.3,2.5,2.3,21.7
4255,Tom Chambers\chambto01,PF,35,UTA,81,4,15.3,2.4,5.3,.457,0.0,0.3,.167,2.4,5.0,.474,.461,1.3,1.7,.807,0.8,1.8,2.6,0.9,0.3,0.4,0.6,2.1,6.2
4256,Rex Chapman\chapmre01,SG,27,WSB,45,29,32.6,5.6,14.2,.397,1.9,6.1,.314,3.7,8.1,.460,.465,3.0,3.5,.862,0.5,2.0,2.5,2.8,1.5,0.3,1.4,1.9,16.2
4257,Calbert Cheaney\cheanca01,SG,23,WSB,78,71,34.0,6.6,14.5,.453,1.2,3.6,.339,5.3,10.8,.492,.496,2.2,2.7,.812,1.3,2.8,4.1,2.3,1.0,0.3,1.9,2.8,16.6
4258,Pete Chilcutt\chilcpe01,PF,26,HOU,68,17,19.8,2.1,4.8,.445,0.5,1.3,.407,1.6,3.6,.459,.498,0.5,0.6,.738,1.6,3.1,4.7,1.0,0.4,0.6,0.9,1.7,5.3
4259,Chris Childs\childch01,PG,27,NJN,53,11,19.3,2.0,5.3,.380,0.8,2.4,.328,1.2,2.9,.422,.453,1.0,1.4,.753,0.3,1.0,1.3,4.1,0.8,0.1,1.4,2.2,5.8
4260,Doug Christie\chrisdo01,SG,24,NYK,12,0,6.6,0.4,1.8,.227,0.1,0.6,.143,0.3,1.3,.267,.250,0.3,0.4,.800,0.3,0.8,1.1,0.7,0.2,0.1,1.1,1.5,1.3
4261,Derrick Coleman\colemde01,PF,27,NJN,56,54,37.6,6.6,15.6,.424,0.5,2.1,.233,6.1,13.5,.454,.440,6.7,8.8,.767,3.0,7.6,10.6,3.3,0.6,1.7,3.1,2.9,20.5
4262,Bimbo Coles\colesbi01,PG,26,MIA,68,65,32.5,3.8,8.9,.430,0.2,1.1,.211,3.6,7.8,.461,.443,2.1,2.6,.810,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10.0
4263,Steve Colter\coltest01,PG,32,CLE,57,7,13.2,1.2,3.0,.396,0.1,0.6,.229,1.0,2.4,.440,.420,0.9,1.2,.761,0.2,0.8,1.0,1.8,0.5,0.1,0.6,0.9,3.4
4264,Marty Conlon\conloma01,C,27,MIL,82,3,25.2,4.2,7.9,.532,0.1,0.4,.276,4.1,7.5,.544,.538,1.5,2.4,.613,2.0,3.2,5.2,1.3,0.5,0.2,1.5,2.7,9.9
4265,Lester Conner\connele01,SG,35,LAL,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,1.0,1000,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0
4266,Tyrone Corbin\corbity01,SF,32,ATL,81,4,17.1,2.5,5.7,.442,0.2,0.7,.250,2.4,5.0,.468,.457,1.0,1.4,.684,1.2,2.0,3.2,0.8,0.7,0.2,0.9,2.0,6.2
4267,John Crotty\crottjo01,PG,25,UTA,80,0,12.7,1.2,2.9,.403,0.1,0.5,.306,1.0,2.4,.421,.426,1.2,1.5,.810,0.3,0.9,1.2,2.6,0.5,0.1,0.9,1.3,3.7
4268,Corey Crowder\crowdco01,SF,25,SAS,7,0,4.1,0.3,1.4,.200,0.0,0.6,.000,0.3,0.9,.333,.200,0.3,0.9,.333,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.1,0.9
4269,Terry Cummings\cummite01,PF,33,SAS,76,20,16.8,2.9,6.1,.483,0.0,0.0,,2.9,6.1,.483,.483,0.9,1.6,.585,1.8,3.2,5.0,0.8,0.5,0.3,1.3,2.5,6.8
4270,Bill Curley\curlebi01,PF,22,DET,53,1,11.2,1.1,2.5,.433,0.0,0.0,,1.1,2.5,.433,.433,0.5,0.7,.750,1.0,1.3,2.3,0.5,0.4,0.4,0.5,2.4,2.7
4271,Dell Curry\curryde01,SG,30,CHH,69,0,24.9,5.0,11.3,.441,2.2,5.2,.427,2.7,6.0,.453,.540,1.4,1.6,.856,0.6,1.8,2.4,1.6,0.8,0.3,1.4,2.1,13.6
4272,Lloyd Daniels\daniell01,SG,27,TOT,30,14,20.1,2.7,7.0,.383,0.9,3.3,.260,1.8,3.6,.495,.445,0.7,0.9,.815,1.0,1.1,2.1,1.3,0.7,0.3,1.0,1.6,6.9
4273,Lloyd Daniels\daniell01,SG,27,PHI,5,0,12.6,1.8,5.4,.333,0.6,2.8,.214,1.2,2.6,.462,.389,0.4,0.4,1000,0.4,1.0,1.4,0.8,0.4,0.0,1.6,1.6,4.6
4274,Lloyd Daniels\daniell01,SG,27,LAL,25,14,21.6,2.8,7.3,.390,0.9,3.4,.267,1.9,3.8,.500,.453,0.8,1.0,.800,1.1,1.2,2.2,1.4,0.8,0.4,0.9,1.6,7.4
4275,Yinka Dare\dareyi01,C,22,NJN,1,0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
4276,Antonio Davis\davisan01,PF,26,IND,44,1,23.4,2.5,5.6,.445,0.0,0.0,,2.5,5.6,.445,.445,2.7,4.0,.672,2.4,4.0,6.4,0.6,0.4,0.7,1.5,3.0,7.6
4277,Dale Davis\davisda01,PF,25,IND,74,70,31.7,4.4,7.8,.563,0.0,0.0,.000,4.4,7.8,.563,.563,1.9,3.5,.533,3.5,5.9,9.4,0.8,1.0,1.6,1.7,3.0,10.6
4278,Hubert Davis\davishu01,SG,24,NYK,82,4,20.7,3.6,7.5,.480,1.6,3.5,.455,2.0,4.0,.502,.586,1.2,1.5,.808,0.4,1.0,1.3,1.8,0.4,0.1,1.1,1.8,10.0
4279,Terry Davis\daviste01,PF,27,DAL,46,2,12.6,1.1,2.5,.434,0.0,0.0,.000,1.1,2.4,.441,.434,0.9,1.4,.636,1.4,2.0,3.4,0.2,0.1,0.1,0.7,1.7,3.0
4280,Johnny Dawkins\dawkijo01,PG,31,DET,50,9,23.4,2.5,5.4,.463,0.5,1.5,.342,2.0,3.9,.508,.509,1.0,1.1,.909,0.6,1.7,2.3,4.1,1.0,0.0,1.7,1.5,6.5
4281,Tony Dawson\dawsoto01,SF,27,BOS,2,0,6.5,1.5,4.0,.375,0.5,1.5,.333,1.0,2.5,.400,.438,0.5,0.5,1000,0.0,1.5,1.5,0.5,0.0,0.0,1.0,2.0,4.0
4282,Todd Day\dayto01,SG,25,MIL,82,81,33.1,5.4,12.8,.424,2.0,5.1,.390,3.4,7.7,.447,.502,3.1,4.2,.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,16.0
4283,Terry Dehere\deherte01,PG,23,LAC,80,28,22.2,3.5,8.6,.407,0.6,2.0,.294,2.9,6.5,.443,.442,2.9,3.7,.784,0.4,1.5,1.9,2.8,0.6,0.1,2.0,2.5,10.4
4284,Vinny Del Negro\delnevi01,SG,28,SAS,75,71,31.5,5.0,10.2,.486,0.9,2.2,.407,4.1,8.1,.507,.529,1.7,2.2,.790,0.4,2.2,2.6,3.0,0.8,0.2,0.7,2.4,12.5
4285,Bison Dele\delebi01,C,25,DEN,63,10,20.0,3.1,5.3,.589,0.0,0.0,,3.1,5.3,.589,.589,1.7,2.6,.654,1.6,3.2,4.7,0.8,0.6,0.7,1.8,3.3,7.9
4286,Vlade Divac*\divacvl01,C,26,LAL,80,80,35.1,6.1,12.0,.507,0.1,0.7,.189,5.9,11.3,.525,.512,3.7,4.8,.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,3.8,16.0
4287,James Donaldson\donalja01,C,37,UTA,43,40,14.3,1.0,1.7,.595,0.0,0.0,,1.0,1.7,.595,.595,0.5,0.7,.710,0.4,2.0,2.5,0.3,0.1,0.7,0.5,1.5,2.6
4288,Sherman Douglas\douglsh01,PG,28,BOS,65,43,31.5,5.6,11.8,.475,0.3,1.3,.244,5.3,10.6,.502,.488,3.1,4.6,.689,0.7,1.9,2.6,6.9,1.2,0.0,2.5,2.3,14.7
4289,Greg Dreiling\dreilgr01,C,32,CLE,58,3,8.3,0.7,1.8,.412,0.0,0.0,,0.7,1.8,.412,.412,0.4,0.7,.634,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.9,1.9
4290,Clyde Drexler*\drexlcl01,SG,32,TOT,76,75,35.9,7.5,16.3,.461,1.9,5.4,.360,5.6,10.9,.511,.521,4.8,5.8,.824,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8
4291,Clyde Drexler*\drexlcl01,SG,32,POR,41,41,34.8,7.4,17.4,.428,2.1,5.9,.363,5.3,11.5,.462,.489,5.0,6.0,.835,2.0,3.7,5.7,5.1,1.8,0.5,2.4,2.9,22.0
4292,Clyde Drexler*\drexlcl01,SG,32,HOU,35,34,37.1,7.6,15.0,.506,1.7,4.8,.357,5.9,10.2,.575,.563,4.5,5.5,.809,1.9,5.1,7.0,4.4,1.8,0.7,2.5,2.5,21.4
4293,Kevin Duckworth\duckwke01,C,30,WSB,40,22,20.5,3.0,6.7,.442,0.1,0.3,.200,2.9,6.4,.451,.446,1.1,1.8,.643,1.6,3.3,4.9,0.5,0.5,0.6,1.5,2.8,7.1
4294,Chris Dudley\dudlech02,C,29,POR,82,82,27.4,2.2,5.4,.406,0.0,0.0,.000,2.2,5.4,.407,.406,1.0,2.2,.464,4.0,5.4,9.3,0.4,0.5,1.5,1.0,3.5,5.5
4295,Joe Dumars*\dumarjo01,SG,31,DET,67,67,38.0,6.2,14.5,.430,1.5,5.0,.305,4.7,9.4,.497,.483,4.1,5.1,.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1
4296,Richard Dumas\dumasri02,SF,25,PHO,15,1,11.1,2.5,4.9,.507,0.0,0.1,.000,2.5,4.8,.514,.507,0.5,1.1,.500,1.2,0.7,1.9,0.5,0.7,0.1,0.6,1.5,5.5
4297,Tony Dumas\dumasto01,SG,22,DAL,58,0,10.6,1.7,4.3,.384,0.4,1.3,.301,1.3,3.1,.418,.428,0.9,1.3,.649,0.6,0.5,1.1,1.0,0.2,0.1,0.9,1.3,4.6
4298,Pat Durham\durhapa01,SF,27,MIN,59,2,14.4,2.0,4.0,.494,0.1,0.4,.192,1.9,3.6,.531,.504,1.1,1.6,.656,0.6,1.0,1.6,0.9,0.6,0.5,0.8,1.9,5.1
4299,Ledell Eackles\eacklle01,SG,28,MIA,54,6,16.6,2.6,6.0,.439,0.3,0.8,.439,2.3,5.3,.439,.466,1.7,2.3,.722,0.6,1.1,1.8,1.3,0.4,0.0,1.0,1.6,7.3
4300,Acie Earl\earlac01,C,24,BOS,30,3,6.9,0.9,2.3,.382,0.0,0.0,,0.9,2.3,.382,.382,0.5,1.0,.483,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2
4301,Blue Edwards\edwarbl01,SF,29,TOT,67,7,16.6,2.7,5.9,.461,0.3,1.1,.293,2.4,4.7,.500,.489,1.1,1.3,.833,0.7,1.2,1.9,1.1,0.6,0.2,1.2,2.1,6.9
4302,Blue Edwards\edwarbl01,SF,29,BOS,31,7,16.4,2.7,6.3,.426,0.4,1.4,.256,2.3,4.9,.474,.454,1.4,1.5,.896,0.8,1.3,2.1,1.5,0.6,0.3,1.3,2.1,7.1
4303,Blue Edwards\edwarbl01,SF,29,UTA,36,0,16.8,2.7,5.5,.495,0.3,0.9,.344,2.4,4.6,.524,.523,0.9,1.2,.762,0.7,1.1,1.8,0.8,0.7,0.2,1.2,2.2,6.6
4304,Doug Edwards\edwardo01,PF,24,ATL,38,0,5.6,0.6,1.3,.458,0.0,0.0,.000,0.6,1.2,.468,.458,0.6,0.8,.719,0.5,0.8,1.3,0.3,0.1,0.1,0.6,0.8,1.8
4305,James Edwards\edwarja01,C,39,POR,28,0,9.5,1.1,3.0,.386,0.0,0.0,,1.1,3.0,.386,.386,0.4,0.6,.647,0.4,1.2,1.5,0.3,0.2,0.3,0.5,1.6,2.7
4306,Kevin Edwards\edwarke01,SG,29,NJN,14,14,33.3,4.9,11.0,.448,1.3,3.2,.400,3.6,7.8,.468,.506,2.9,3.0,.952,0.7,1.9,2.6,1.9,1.4,0.4,2.5,3.0,14.0
4307,Craig Ehlo\ehlocr01,SG,33,ATL,49,0,23.8,3.9,8.6,.453,1.0,2.7,.381,2.9,5.9,.486,.513,0.9,1.4,.620,1.1,1.9,3.0,2.3,0.9,0.1,1.5,1.8,9.7
4308,Howard Eisley\eisleho01,PG,22,TOT,49,4,11.3,0.8,2.5,.328,0.2,0.8,.243,0.6,1.7,.365,.365,0.6,0.8,.775,0.2,0.7,1.0,1.9,0.4,0.1,1.0,1.7,2.4
4309,Howard Eisley\eisleho01,PG,22,MIN,34,4,14.6,1.1,3.1,.352,0.2,0.9,.250,0.9,2.1,.397,.390,0.9,1.2,.775,0.3,0.9,1.2,2.3,0.5,0.1,1.2,2.3,3.3
4310,Howard Eisley\eisleho01,PG,22,SAS,15,0,3.7,0.2,1.1,.176,0.1,0.3,.200,0.1,0.8,.167,.206,0.0,0.0,,0.1,0.3,0.4,1.2,0.0,0.1,0.5,0.2,0.5
4311,Mario Elie\eliema01,SF,31,HOU,81,13,23.4,3.0,6.0,.499,1.0,2.5,.398,2.0,3.5,.570,.581,1.8,2.1,.842,0.6,1.8,2.4,2.3,0.8,0.1,1.3,2.0,8.8
4312,Sean Elliott\elliose01,SF,26,SAS,81,81,35.3,6.2,13.2,.468,1.7,4.1,.408,4.5,9.1,.495,.532,4.0,5.0,.807,0.8,2.8,3.5,2.5,1.0,0.5,1.9,2.7,18.1
4313,Dale Ellis\ellisda01,SF,34,DEN,81,3,24.6,4.3,9.6,.453,1.3,3.2,.403,3.0,6.3,.479,.522,1.4,1.6,.866,0.7,2.0,2.7,0.7,0.5,0.1,1.0,1.8,11.3
4314,Harold Ellis\ellisha01,SF,24,LAC,69,7,9.5,1.3,2.7,.481,0.0,0.2,.077,1.3,2.6,.511,.484,1.0,1.7,.590,0.8,0.5,1.3,0.6,1.0,0.2,0.7,1.5,3.7
4315,LaPhonso Ellis\ellisla01,PF,24,DEN,6,0,9.7,1.5,4.2,.360,0.0,0.0,,1.5,4.2,.360,.360,1.0,1.0,1000,1.2,1.7,2.8,0.7,0.2,0.8,0.8,2.0,4.0
4316,Pervis Ellison\ellispe01,C,27,BOS,55,11,19.7,2.8,5.5,.507,0.0,0.0,.000,2.8,5.4,.510,.507,1.3,1.8,.717,2.3,3.4,5.6,0.6,0.4,1.0,1.4,3.3,6.8
4317,Jo Jo English\englijo01,SG,24,CHI,8,0,15.9,1.9,4.9,.385,0.4,1.5,.250,1.5,3.4,.444,.423,1.3,1.6,.769,0.1,0.3,0.4,0.9,0.9,0.1,0.8,2.4,5.4
4318,Patrick Ewing*\ewingpa01,C,32,NYK,79,79,37.0,9.2,18.4,.503,0.1,0.3,.286,9.2,18.1,.506,.505,5.3,7.1,.750,2.0,9.0,11.0,2.7,0.9,2.0,3.2,3.4,23.9
4319,Duane Ferrell\ferredu01,SF,29,IND,56,1,10.8,1.5,3.1,.480,0.0,0.1,.167,1.5,3.0,.491,.483,1.1,1.5,.753,0.9,0.7,1.6,0.6,0.5,0.1,0.8,1.4,4.1
4320,Danny Ferry\ferryda01,PF,28,CLE,82,6,15.7,2.7,6.1,.446,1.1,2.8,.403,1.6,3.3,.483,.540,0.9,1.0,.881,0.4,1.4,1.7,1.2,0.3,0.3,0.7,1.6,7.5
4321,Matt Fish\fishma01,C,25,LAC,26,8,14.2,1.9,4.0,.476,0.0,0.0,.000,1.9,3.9,.480,.476,1.0,1.4,.676,1.2,2.0,3.2,0.7,0.6,0.3,1.1,2.7,4.7
4322,Vern Fleming\flemive01,PG,32,IND,55,1,12.5,1.7,3.4,.495,0.0,0.1,.000,1.7,3.3,.514,.495,1.2,1.6,.722,0.4,1.2,1.6,2.0,0.5,0.0,0.8,1.5,4.6
4323,Sleepy Floyd\floydsl01,SG,34,NJN,48,1,17.3,1.5,4.4,.335,0.5,1.8,.284,1.0,2.6,.371,.394,0.6,0.9,.698,0.2,1.0,1.1,2.6,0.3,0.1,1.1,1.5,4.1
4324,Alphonso Ford\fordal01,SG,23,PHI,5,0,19.6,1.8,7.8,.231,0.0,1.8,.000,1.8,6.0,.300,.231,0.2,0.4,.500,1.6,2.4,4.0,1.8,0.2,0.0,1.6,1.0,3.8
4325,Greg Foster\fostegr01,PF,26,TOT,78,3,14.7,1.9,4.1,.472,0.1,0.3,.304,1.8,3.8,.485,.483,1.0,1.4,.703,1.1,2.2,3.3,0.5,0.2,0.4,0.9,2.3,4.9
4326,Greg Foster\fostegr01,PF,26,CHI,17,3,17.6,2.4,5.1,.477,0.0,0.0,,2.4,5.1,.477,.477,1.3,1.8,.710,1.1,2.1,3.2,0.9,0.1,0.5,1.0,3.2,6.1
4327,Greg Foster\fostegr01,PF,26,MIN,61,0,13.9,1.8,3.8,.470,0.1,0.4,.304,1.7,3.4,.488,.485,0.9,1.3,.700,1.1,2.3,3.4,0.4,0.2,0.3,0.9,2.1,4.6
4328,Rick Fox\foxri01,SF,25,BOS,53,7,19.6,3.2,6.6,.481,0.6,1.4,.413,2.6,5.2,.500,.526,1.8,2.3,.772,1.2,1.8,2.9,2.6,1.0,0.4,1.5,2.9,8.8
4329,Corey Gaines\gaineco01,SG,29,PHI,11,8,25.5,2.2,4.6,.471,0.2,1.4,.133,2.0,3.3,.611,.490,0.5,1.0,.455,0.1,1.5,1.6,3.0,0.7,0.1,1.3,2.1,5.0
4330,Kevin Gamble\gamblke01,SF,29,MIA,77,0,15.9,2.9,5.8,.489,0.5,1.3,.398,2.4,4.6,.514,.532,1.1,1.4,.784,0.4,1.2,1.6,1.5,0.7,0.1,0.6,1.7,7.4
4331,Winston Garland\garlawi01,PG,30,MIN,73,58,26.5,2.3,5.6,.415,0.3,1.0,.253,2.1,4.6,.451,.438,1.2,1.5,.795,0.7,1.6,2.3,4.4,1.0,0.2,1.4,2.5,6.1
4332,Chris Gatling\gatlich01,PF,27,GSW,58,22,25.3,5.6,8.8,.633,0.0,0.0,.000,5.6,8.8,.634,.633,2.6,4.3,.592,2.5,5.2,7.6,0.9,0.7,0.9,2.0,3.2,13.7
4333,Kenny Gattison\gattike01,PF,30,CHH,21,0,19.5,2.2,4.8,.470,0.0,0.0,.000,2.2,4.7,.475,.470,1.5,2.4,.608,1.0,2.6,3.6,0.8,0.3,0.7,1.0,3.0,6.0
4334,Matt Geiger\geigema01,C,25,MIA,74,43,23.1,3.5,6.6,.536,0.1,0.1,.400,3.5,6.4,.539,.540,1.3,1.9,.650,2.0,3.6,5.6,0.7,0.6,0.7,1.5,3.3,8.3
4335,Tate George\georgta01,SG,26,MIL,3,0,2.7,0.3,1.0,.333,0.0,0.3,.000,0.3,0.7,.500,.333,0.7,0.7,1000,0.3,0.0,0.3,0.0,0.0,0.0,0.7,0.3,1.3
4336,Kendall Gill\gillke01,SG,26,SEA,73,58,29.1,5.4,11.8,.457,0.9,2.3,.368,4.5,9.4,.479,.494,2.1,2.9,.742,1.4,2.6,4.0,2.6,1.6,0.4,1.9,2.5,13.7
4337,Armen Gilliam\gilliar01,PF,30,NJN,82,30,30.1,5.5,11.0,.503,0.0,0.0,.000,5.5,11.0,.504,.503,3.7,4.8,.770,2.3,5.1,7.5,1.2,0.8,1.1,1.9,2.1,14.8
4338,Greg Graham\grahagr01,SG,24,PHI,50,7,15.5,1.9,4.5,.426,0.1,0.6,.214,1.8,3.9,.456,.439,1.1,1.5,.753,0.4,0.9,1.2,1.3,0.6,0.1,1.0,1.5,5.0
4339,Ron Grandison\grandro01,PF,30,NYK,2,0,4.0,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.0,0.0,,1.5,1.0,2.5,1.0,0.0,0.0,0.0,1.0,1.0
4340,Brian Grant\grantbr01,PF,22,SAC,80,59,28.6,5.2,10.1,.511,0.0,0.1,.250,5.2,10.1,.512,.511,2.9,4.5,.636,2.6,4.9,7.5,1.2,0.6,1.5,2.0,3.5,13.2
4341,Gary Grant\grantga01,PG,29,LAC,33,2,14.2,2.4,5.0,.470,0.1,0.5,.250,2.2,4.5,.493,.482,1.4,1.7,.818,0.2,0.8,1.1,2.8,0.9,0.1,1.3,2.0,6.2
4342,Greg Grant\grantgr01,PG,28,DEN,14,0,10.8,0.7,2.4,.303,0.1,0.5,.286,0.6,1.9,.308,.333,0.6,0.9,.750,0.1,0.5,0.6,3.1,0.4,0.1,1.0,1.4,2.2
4343,Harvey Grant\grantha01,PF,29,POR,75,14,23.6,3.8,8.3,.461,0.1,0.3,.308,3.7,7.9,.467,.467,1.4,1.9,.705,1.4,2.4,3.8,1.1,0.7,0.7,0.8,2.2,9.1
4344,Horace Grant\grantho01,PF,29,ORL,74,74,36.4,5.4,9.6,.567,0.0,0.1,.000,5.4,9.4,.574,.567,2.0,2.9,.692,3.0,6.6,9.7,2.3,1.0,1.2,1.1,2.7,12.8
4345,Jeff Grayer\grayeje01,SG,29,PHI,47,25,23.4,3.5,8.1,.428,0.1,0.3,.333,3.4,7.8,.432,.434,1.2,1.8,.699,1.2,1.9,3.2,1.6,0.6,0.1,1.2,1.7,8.3
4346,A.C. Green\greenac01,SF,31,PHO,82,52,32.8,3.8,7.5,.504,0.5,1.5,.339,3.3,6.0,.547,.539,3.1,4.2,.732,2.4,5.8,8.2,1.5,0.7,0.4,1.4,1.8,11.2
4347,Tom Gugliotta\guglito01,SF,25,TOT,77,63,33.4,4.8,10.9,.443,0.8,2.4,.323,4.0,8.5,.478,.479,2.3,3.3,.690,2.1,5.3,7.4,3.6,1.7,0.8,2.5,2.6,12.7
4348,Tom Gugliotta\guglito01,PF,25,WSB,6,6,37.7,5.5,13.8,.398,0.7,1.3,.500,4.8,12.5,.387,.422,4.3,5.5,.788,2.7,6.2,8.8,3.0,3.5,1.8,2.5,3.2,16.0
4349,Tom Gugliotta\guglito01,PF,25,GSW,40,40,33.1,4.4,9.9,.443,0.7,2.3,.311,3.7,7.7,.482,.479,1.4,2.4,.567,2.5,4.9,7.4,3.1,1.3,0.6,2.3,2.5,10.9
4350,Tom Gugliotta\guglito01,SF,25,MIN,31,17,32.8,5.2,11.5,.454,0.9,2.8,.318,4.3,8.7,.498,.493,3.0,3.9,.762,1.6,5.6,7.2,4.5,2.0,0.9,2.6,2.8,14.4
4351,Andrés Guibert\guibean01,PF,26,MIN,17,0,9.8,0.9,2.8,.340,0.0,0.2,.000,0.9,2.5,.372,.340,0.8,1.1,.684,0.9,1.7,2.6,0.6,0.5,0.1,0.7,1.7,2.6
4352,Jack Haley\haleyja01,PF,31,SAS,31,0,3.8,0.8,2.0,.426,0.0,0.0,.000,0.8,1.9,.433,.426,0.7,1.0,.656,0.3,0.6,0.9,0.1,0.1,0.2,0.4,1.0,2.4
4353,Geert Hammink\hammige01,C,25,ORL,1,0,7.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,2.0,2.0,1000,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0
4354,Tom Hammonds\hammoto01,PF,27,DEN,70,5,13.7,2.0,3.7,.535,0.0,0.0,.000,2.0,3.7,.537,.535,1.9,2.5,.746,0.8,2.4,3.2,0.5,0.2,0.2,0.8,1.9,5.9
4355,Darrin Hancock\hancoda01,SF,23,CHH,46,7,9.2,1.5,2.6,.562,0.0,0.1,.333,1.5,2.6,.568,.566,0.3,0.8,.410,0.3,0.8,1.2,0.7,0.4,0.1,0.7,1.0,3.3
